Arrival Delay (Minutes),destinationstate_0,destinationstate_1,destinationstate_2,destinationlatitude,destinationlongitude,originstate_0,originstate_1,originstate_2,originstate_3,originstate_4,originstate_5,originstate_6,originlatitude,originlongitude,Month,Day,Scheduled Arrival Hour,Scheduled Arrival Minute,Weekdaynum,xs,ys,Month_sin,Month_cos,Day_sin,Day_cos,Weekdaynum_sin,Weekdaynum_cos,HS_Dist,Delayed?,Carrier Code_AA,Carrier Code_DL,Carrier Code_OO,Carrier Code_UA,Carrier Code_WN,Destination Airport_ATL,Destination Airport_DFW,Destination Airport_LAX,Destination Airport_ORD
0,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,1,4,10,34,3,0.366501227,-0.930417568,0.5,0.866025404,0.724792787,0.688966919,1.22E-16,-1,0,0,1,0,0,0,0,1,0,0,0
0,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,1,4,17,48,3,-0.998629535,-0.052335956,0.5,0.866025404,0.724792787,0.688966919,1.22E-16,-1,0,0,1,0,0,0,0,1,0,0,0
-9,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,1,4,16,14,3,-0.894934362,-0.446197813,0.5,0.866025404,0.724792787,0.688966919,1.22E-16,-1,0,0,1,0,0,0,0,1,0,0,0
-2,0,0,1,33.64044,-84.42694,0,0,0,0,1,1,0,41.9796,-87.90446,1,4,0,45,3,0.195090322,0.98078528,0.5,0.866025404,0.724792787,0.688966919,1.22E-16,-1,0,0,1,0,0,0,0,1,0,0,0
-15,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,1,4,21,41,3,-0.569996763,0.821646938,0.5,0.866025404,0.724792787,0.688966919,1.22E-16,-1,0,0,1,0,0,0,0,1,0,0,0
-21,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,1,4,12,0,3,1.22E-16,-1,0.5,0.866025404,0.724792787,0.688966919,1.22E-16,-1,0,0,1,0,0,0,0,1,0,0,0
-5,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,1,4,23,59,3,-0.004363309,0.999990481,0.5,0.866025404,0.724792787,0.688966919,1.22E-16,-1,0,0,1,0,0,0,0,1,0,0,0
3,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,0,25.79325,-80.29056,1,4,23,45,3,-0.065403129,0.997858923,0.5,0.866025404,0.724792787,0.688966919,1.22E-16,-1,0,1,1,0,0,0,0,1,0,0,0
6,0,0,1,33.64044,-84.42694,0,0,0,0,1,1,0,41.9796,-87.90446,1,4,21,32,3,-0.601815023,0.79863551,0.5,0.866025404,0.724792787,0.688966919,1.22E-16,-1,0,1,1,0,0,0,0,1,0,0,0
-12,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,1,5,10,57,4,0.27144045,-0.962455236,0.5,0.866025404,0.848644257,0.52896401,-0.866025404,-0.5,0,0,1,0,0,0,0,1,0,0,0
-5,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,1,5,19,48,4,-0.891006524,0.4539905,0.5,0.866025404,0.848644257,0.52896401,-0.866025404,-0.5,0,0,1,0,0,0,0,1,0,0,0
-14,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,1,33.43417,-112.00806,1,5,18,48,4,-0.978147601,0.207911691,0.5,0.866025404,0.848644257,0.52896401,-0.866025404,-0.5,0,0,1,0,0,0,0,1,0,0,0
-8,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,1,5,21,49,4,-0.540974471,0.841039013,0.5,0.866025404,0.848644257,0.52896401,-0.866025404,-0.5,0,0,1,0,0,0,0,1,0,0,0
17,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,1,33.94254,-118.40807,1,5,7,4,4,0.961261696,-0.275637356,0.5,0.866025404,0.848644257,0.52896401,-0.866025404,-0.5,0,1,1,0,0,0,0,1,0,0,0
-3,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,1,5,9,3,4,0.69779046,-0.716301943,0.5,0.866025404,0.848644257,0.52896401,-0.866025404,-0.5,0,0,1,0,0,0,0,1,0,0,0
-12,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,1,33.94254,-118.40807,1,5,14,23,4,-0.584249666,-0.811573982,0.5,0.866025404,0.848644257,0.52896401,-0.866025404,-0.5,0,0,1,0,0,0,0,1,0,0,0
-2,0,0,1,33.64044,-84.42694,0,0,0,0,1,1,0,41.9796,-87.90446,1,5,11,40,4,0.087155743,-0.996194698,0.5,0.866025404,0.848644257,0.52896401,-0.866025404,-0.5,0,0,1,0,0,0,0,1,0,0,0
10,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,0,25.79325,-80.29056,1,5,21,40,4,-0.573576436,0.819152044,0.5,0.866025404,0.848644257,0.52896401,-0.866025404,-0.5,0,1,1,0,0,0,0,1,0,0,0
0,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,1,5,13,27,4,-0.370557438,-0.928809553,0.5,0.866025404,0.848644257,0.52896401,-0.866025404,-0.5,0,0,1,0,0,0,0,1,0,0,0
-7,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,1,33.43417,-112.00806,1,5,15,14,4,-0.748955721,-0.662620048,0.5,0.866025404,0.848644257,0.52896401,-0.866025404,-0.5,0,0,1,0,0,0,0,1,0,0,0
0,0,0,1,33.64044,-84.42694,0,0,0,0,1,1,1,40.77724,-73.87261,1,5,16,34,4,-0.930417568,-0.366501227,0.5,0.866025404,0.848644257,0.52896401,-0.866025404,-0.5,0,0,1,0,0,0,0,1,0,0,0
35,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,1,5,20,37,4,-0.774392644,0.632705329,0.5,0.866025404,0.848644257,0.52896401,-0.866025404,-0.5,0,1,1,0,0,0,0,1,0,0,0
-15,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,1,5,12,42,4,-0.182235525,-0.983254908,0.5,0.866025404,0.848644257,0.52896401,-0.866025404,-0.5,0,0,1,0,0,0,0,1,0,0,0
1,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,1,5,10,34,4,0.366501227,-0.930417568,0.5,0.866025404,0.848644257,0.52896401,-0.866025404,-0.5,0,1,1,0,0,0,0,1,0,0,0
-10,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,1,5,17,48,4,-0.998629535,-0.052335956,0.5,0.866025404,0.848644257,0.52896401,-0.866025404,-0.5,0,0,1,0,0,0,0,1,0,0,0
-13,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,1,5,15,8,4,-0.731353702,-0.68199836,0.5,0.866025404,0.848644257,0.52896401,-0.866025404,-0.5,0,0,1,0,0,0,0,1,0,0,0
-4,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,1,5,16,14,4,-0.894934362,-0.446197813,0.5,0.866025404,0.848644257,0.52896401,-0.866025404,-0.5,0,0,1,0,0,0,0,1,0,0,0
1,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,1,5,21,41,4,-0.569996763,0.821646938,0.5,0.866025404,0.848644257,0.52896401,-0.866025404,-0.5,0,1,1,0,0,0,0,1,0,0,0
-11,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,1,5,12,0,4,1.22E-16,-1,0.5,0.866025404,0.848644257,0.52896401,-0.866025404,-0.5,0,0,1,0,0,0,0,1,0,0,0
-8,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,1,5,23,59,4,-0.004363309,0.999990481,0.5,0.866025404,0.848644257,0.52896401,-0.866025404,-0.5,0,0,1,0,0,0,0,1,0,0,0
-11,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,0,25.79325,-80.29056,1,5,23,45,4,-0.065403129,0.997858923,0.5,0.866025404,0.848644257,0.52896401,-0.866025404,-0.5,0,0,1,0,0,0,0,1,0,0,0
-26,0,0,1,33.64044,-84.42694,0,0,0,0,1,1,0,41.9796,-87.90446,1,5,21,32,4,-0.601815023,0.79863551,0.5,0.866025404,0.848644257,0.52896401,-0.866025404,-0.5,0,0,1,0,0,0,0,1,0,0,0
26,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,1,6,10,57,5,0.27144045,-0.962455236,0.5,0.866025404,0.937752132,0.347305253,-0.866025404,0.5,0,1,1,0,0,0,0,1,0,0,0
7,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,1,6,19,48,5,-0.891006524,0.4539905,0.5,0.866025404,0.937752132,0.347305253,-0.866025404,0.5,0,1,1,0,0,0,0,1,0,0,0
12,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,1,33.43417,-112.00806,1,6,18,48,5,-0.978147601,0.207911691,0.5,0.866025404,0.937752132,0.347305253,-0.866025404,0.5,0,1,1,0,0,0,0,1,0,0,0
9,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,1,6,17,29,5,-0.990865897,-0.13485093,0.5,0.866025404,0.937752132,0.347305253,-0.866025404,0.5,0,1,1,0,0,0,0,1,0,0,0
-11,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,1,6,21,49,5,-0.540974471,0.841039013,0.5,0.866025404,0.937752132,0.347305253,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-11,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,0,25.79325,-80.29056,1,6,11,51,5,0.039259816,-0.999229036,0.5,0.866025404,0.937752132,0.347305253,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
20,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,1,33.94254,-118.40807,1,6,7,4,5,0.961261696,-0.275637356,0.5,0.866025404,0.937752132,0.347305253,-0.866025404,0.5,0,1,1,0,0,0,0,1,0,0,0
-14,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,1,6,9,3,5,0.69779046,-0.716301943,0.5,0.866025404,0.937752132,0.347305253,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-2,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,1,33.94254,-118.40807,1,6,14,23,5,-0.584249666,-0.811573982,0.5,0.866025404,0.937752132,0.347305253,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-22,0,0,1,33.64044,-84.42694,0,0,0,0,1,1,0,41.9796,-87.90446,1,6,11,40,5,0.087155743,-0.996194698,0.5,0.866025404,0.937752132,0.347305253,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-13,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,1,6,13,27,5,-0.370557438,-0.928809553,0.5,0.866025404,0.937752132,0.347305253,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-17,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,1,33.43417,-112.00806,1,6,15,14,5,-0.748955721,-0.662620048,0.5,0.866025404,0.937752132,0.347305253,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
19,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,1,6,15,57,5,-0.859406412,-0.511293086,0.5,0.866025404,0.937752132,0.347305253,-0.866025404,0.5,0,1,1,0,0,0,0,1,0,0,0
-22,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,1,6,20,37,5,-0.774392644,0.632705329,0.5,0.866025404,0.937752132,0.347305253,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-15,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,1,6,23,59,5,-0.004363309,0.999990481,0.5,0.866025404,0.937752132,0.347305253,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-18,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,1,6,10,34,5,0.366501227,-0.930417568,0.5,0.866025404,0.937752132,0.347305253,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
0,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,1,6,17,48,5,-0.998629535,-0.052335956,0.5,0.866025404,0.937752132,0.347305253,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-20,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,1,6,15,9,5,-0.734322509,-0.678800746,0.5,0.866025404,0.937752132,0.347305253,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-11,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,1,6,16,14,5,-0.894934362,-0.446197813,0.5,0.866025404,0.937752132,0.347305253,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-15,0,0,1,33.64044,-84.42694,0,0,0,0,1,1,0,41.9796,-87.90446,1,6,0,45,5,0.195090322,0.98078528,0.5,0.866025404,0.937752132,0.347305253,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-11,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,1,6,12,0,5,1.22E-16,-1,0.5,0.866025404,0.937752132,0.347305253,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-12,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,1,6,23,59,5,-0.004363309,0.999990481,0.5,0.866025404,0.937752132,0.347305253,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
0,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,0,25.79325,-80.29056,1,6,23,45,5,-0.065403129,0.997858923,0.5,0.866025404,0.937752132,0.347305253,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-5,0,0,1,33.64044,-84.42694,0,0,0,0,1,1,0,41.9796,-87.90446,1,6,21,32,5,-0.601815023,0.79863551,0.5,0.866025404,0.937752132,0.347305253,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-4,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,1,7,10,57,6,0.27144045,-0.962455236,0.5,0.866025404,0.988468324,0.151427778,-2.45E-16,1,0,0,1,0,0,0,0,1,0,0,0
-10,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,1,7,19,48,6,-0.891006524,0.4539905,0.5,0.866025404,0.988468324,0.151427778,-2.45E-16,1,0,0,1,0,0,0,0,1,0,0,0
-11,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,1,33.43417,-112.00806,1,7,18,48,6,-0.978147601,0.207911691,0.5,0.866025404,0.988468324,0.151427778,-2.45E-16,1,0,0,1,0,0,0,0,1,0,0,0
-15,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,1,7,17,29,6,-0.990865897,-0.13485093,0.5,0.866025404,0.988468324,0.151427778,-2.45E-16,1,0,0,1,0,0,0,0,1,0,0,0
-12,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,1,7,21,49,6,-0.540974471,0.841039013,0.5,0.866025404,0.988468324,0.151427778,-2.45E-16,1,0,0,1,0,0,0,0,1,0,0,0
1,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,0,25.79325,-80.29056,1,7,11,51,6,0.039259816,-0.999229036,0.5,0.866025404,0.988468324,0.151427778,-2.45E-16,1,0,1,1,0,0,0,0,1,0,0,0
-2,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,1,7,22,38,6,-0.350207381,0.936672189,0.5,0.866025404,0.988468324,0.151427778,-2.45E-16,1,0,0,1,0,0,0,0,1,0,0,0
0,0,0,1,33.64044,-84.42694,0,0,0,0,1,1,1,40.77724,-73.87261,1,7,11,24,6,0.156434465,-0.987688341,0.5,0.866025404,0.988468324,0.151427778,-2.45E-16,1,0,0,1,0,0,0,0,1,0,0,0
-8,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,1,33.94254,-118.40807,1,7,7,4,6,0.961261696,-0.275637356,0.5,0.866025404,0.988468324,0.151427778,-2.45E-16,1,0,0,1,0,0,0,0,1,0,0,0
-4,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,1,7,9,3,6,0.69779046,-0.716301943,0.5,0.866025404,0.988468324,0.151427778,-2.45E-16,1,0,0,1,0,0,0,0,1,0,0,0
2,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,1,33.94254,-118.40807,1,7,14,23,6,-0.584249666,-0.811573982,0.5,0.866025404,0.988468324,0.151427778,-2.45E-16,1,0,1,1,0,0,0,0,1,0,0,0
-16,0,0,1,33.64044,-84.42694,0,0,0,0,1,1,0,41.9796,-87.90446,1,7,11,40,6,0.087155743,-0.996194698,0.5,0.866025404,0.988468324,0.151427778,-2.45E-16,1,0,0,1,0,0,0,0,1,0,0,0
7,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,1,7,13,27,6,-0.370557438,-0.928809553,0.5,0.866025404,0.988468324,0.151427778,-2.45E-16,1,0,1,1,0,0,0,0,1,0,0,0
15,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,1,33.43417,-112.00806,1,7,15,14,6,-0.748955721,-0.662620048,0.5,0.866025404,0.988468324,0.151427778,-2.45E-16,1,0,1,1,0,0,0,0,1,0,0,0
0,0,0,1,33.64044,-84.42694,0,0,0,0,1,1,1,40.77724,-73.87261,1,7,22,58,6,-0.267238376,0.963630453,0.5,0.866025404,0.988468324,0.151427778,-2.45E-16,1,0,0,1,0,0,0,0,1,0,0,0
-17,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,1,7,14,44,6,-0.656059029,-0.75470958,0.5,0.866025404,0.988468324,0.151427778,-2.45E-16,1,0,0,1,0,0,0,0,1,0,0,0
5,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,1,7,20,37,6,-0.774392644,0.632705329,0.5,0.866025404,0.988468324,0.151427778,-2.45E-16,1,0,1,1,0,0,0,0,1,0,0,0
-23,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,1,7,23,59,6,-0.004363309,0.999990481,0.5,0.866025404,0.988468324,0.151427778,-2.45E-16,1,0,0,1,0,0,0,0,1,0,0,0
18,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,1,7,12,42,6,-0.182235525,-0.983254908,0.5,0.866025404,0.988468324,0.151427778,-2.45E-16,1,0,1,1,0,0,0,0,1,0,0,0
-17,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,1,7,10,34,6,0.366501227,-0.930417568,0.5,0.866025404,0.988468324,0.151427778,-2.45E-16,1,0,0,1,0,0,0,0,1,0,0,0
15,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,1,7,17,48,6,-0.998629535,-0.052335956,0.5,0.866025404,0.988468324,0.151427778,-2.45E-16,1,0,1,1,0,0,0,0,1,0,0,0
14,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,1,7,15,8,6,-0.731353702,-0.68199836,0.5,0.866025404,0.988468324,0.151427778,-2.45E-16,1,0,1,1,0,0,0,0,1,0,0,0
8,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,1,7,16,14,6,-0.894934362,-0.446197813,0.5,0.866025404,0.988468324,0.151427778,-2.45E-16,1,0,1,1,0,0,0,0,1,0,0,0
-4,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,1,7,21,41,6,-0.569996763,0.821646938,0.5,0.866025404,0.988468324,0.151427778,-2.45E-16,1,0,0,1,0,0,0,0,1,0,0,0
-8,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,1,7,12,0,6,1.22E-16,-1,0.5,0.866025404,0.988468324,0.151427778,-2.45E-16,1,0,0,1,0,0,0,0,1,0,0,0
-1,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,1,7,23,59,6,-0.004363309,0.999990481,0.5,0.866025404,0.988468324,0.151427778,-2.45E-16,1,0,0,1,0,0,0,0,1,0,0,0
-14,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,0,25.79325,-80.29056,1,7,23,45,6,-0.065403129,0.997858923,0.5,0.866025404,0.988468324,0.151427778,-2.45E-16,1,0,0,1,0,0,0,0,1,0,0,0
15,0,0,1,33.64044,-84.42694,0,0,0,0,1,1,0,41.9796,-87.90446,1,7,21,32,6,-0.601815023,0.79863551,0.5,0.866025404,0.988468324,0.151427778,-2.45E-16,1,0,1,1,0,0,0,0,1,0,0,0
-1,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,1,8,10,46,0,0.317304656,-0.948323655,0.5,0.866025404,0.998716507,-0.050649169,0,1,0,0,1,0,0,0,0,1,0,0,0
12,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,1,8,19,49,0,-0.889017141,0.457873915,0.5,0.866025404,0.998716507,-0.050649169,0,1,0,1,1,0,0,0,0,1,0,0,0
-1,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,1,33.43417,-112.00806,1,8,18,51,0,-0.975342321,0.220697435,0.5,0.866025404,0.998716507,-0.050649169,0,1,0,0,1,0,0,0,0,1,0,0,0
20,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,1,8,17,24,0,-0.987688341,-0.156434465,0.5,0.866025404,0.998716507,-0.050649169,0,1,0,1,1,0,0,0,0,1,0,0,0
-4,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,1,8,21,42,0,-0.566406237,0.824126189,0.5,0.866025404,0.998716507,-0.050649169,0,1,0,0,1,0,0,0,0,1,0,0,0
-18,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,0,25.79325,-80.29056,1,8,11,56,0,0.017452406,-0.999847695,0.5,0.866025404,0.998716507,-0.050649169,0,1,0,0,1,0,0,0,0,1,0,0,0
-21,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,1,33.94254,-118.40807,1,8,7,11,0,0.9523958,-0.304864299,0.5,0.866025404,0.998716507,-0.050649169,0,1,0,0,1,0,0,0,0,1,0,0,0
-4,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,1,8,9,1,0,0.704014724,-0.710185376,0.5,0.866025404,0.998716507,-0.050649169,0,1,0,0,1,0,0,0,0,1,0,0,0
-9,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,1,33.94254,-118.40807,1,8,14,55,0,-0.691513056,-0.722363962,0.5,0.866025404,0.998716507,-0.050649169,0,1,0,0,1,0,0,0,0,1,0,0,0
-1,0,0,1,33.64044,-84.42694,0,0,0,0,1,1,0,41.9796,-87.90446,1,8,11,32,0,0.121869343,-0.992546152,0.5,0.866025404,0.998716507,-0.050649169,0,1,0,0,1,0,0,0,0,1,0,0,0
-18,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,0,25.79325,-80.29056,1,8,21,41,0,-0.569996763,0.821646938,0.5,0.866025404,0.998716507,-0.050649169,0,1,0,0,1,0,0,0,0,1,0,0,0
11,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,1,8,13,27,0,-0.370557438,-0.928809553,0.5,0.866025404,0.998716507,-0.050649169,0,1,0,1,1,0,0,0,0,1,0,0,0
-15,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,1,33.43417,-112.00806,1,8,15,21,0,-0.768841832,-0.639439002,0.5,0.866025404,0.998716507,-0.050649169,0,1,0,0,1,0,0,0,0,1,0,0,0
0,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,1,8,16,22,0,-0.909961271,-0.414693243,0.5,0.866025404,0.998716507,-0.050649169,0,1,0,0,1,0,0,0,0,1,0,0,0
-17,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,1,8,12,33,0,-0.143492622,-0.989651387,0.5,0.866025404,0.998716507,-0.050649169,0,1,0,0,1,0,0,0,0,1,0,0,0
-21,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,1,8,10,27,0,0.394743856,-0.91879121,0.5,0.866025404,0.998716507,-0.050649169,0,1,0,0,1,0,0,0,0,1,0,0,0
32,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,1,8,17,45,0,-0.997858923,-0.065403129,0.5,0.866025404,0.998716507,-0.050649169,0,1,0,1,1,0,0,0,0,1,0,0,0
10,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,1,8,15,1,0,-0.710185376,-0.704014724,0.5,0.866025404,0.998716507,-0.050649169,0,1,0,1,1,0,0,0,0,1,0,0,0
-1,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,1,8,15,54,0,-0.852640164,-0.522498565,0.5,0.866025404,0.998716507,-0.050649169,0,1,0,0,1,0,0,0,0,1,0,0,0
27,0,0,1,33.64044,-84.42694,0,0,0,0,1,1,0,41.9796,-87.90446,1,8,0,44,0,0.190808995,0.981627183,0.5,0.866025404,0.998716507,-0.050649169,0,1,0,1,1,0,0,0,0,1,0,0,0
5,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,0,25.79325,-80.29056,1,8,8,51,0,0.734322509,-0.678800746,0.5,0.866025404,0.998716507,-0.050649169,0,1,0,1,1,0,0,0,0,1,0,0,0
11,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,1,8,21,46,0,-0.551936985,0.833885822,0.5,0.866025404,0.998716507,-0.050649169,0,1,0,1,1,0,0,0,0,1,0,0,0
-6,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,1,8,12,0,0,1.22E-16,-1,0.5,0.866025404,0.998716507,-0.050649169,0,1,0,0,1,0,0,0,0,1,0,0,0
4,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,1,8,23,59,0,-0.004363309,0.999990481,0.5,0.866025404,0.998716507,-0.050649169,0,1,0,1,1,0,0,0,0,1,0,0,0
33,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,0,25.79325,-80.29056,1,8,23,42,0,-0.078459096,0.996917334,0.5,0.866025404,0.998716507,-0.050649169,0,1,0,1,1,0,0,0,0,1,0,0,0
-10,0,0,1,33.64044,-84.42694,0,0,0,0,1,1,0,41.9796,-87.90446,1,8,21,30,0,-0.608761429,0.79335334,0.5,0.866025404,0.998716507,-0.050649169,0,1,0,0,1,0,0,0,0,1,0,0,0
7,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,1,9,10,46,1,0.317304656,-0.948323655,0.5,0.866025404,0.968077119,-0.250652532,0.866025404,0.5,0,1,1,0,0,0,0,1,0,0,0
-5,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,1,9,19,49,1,-0.889017141,0.457873915,0.5,0.866025404,0.968077119,-0.250652532,0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
